pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
0.0,0.0,0.0,0.0,0.0,19.15,5.66,-2.4492935982947064e-16,1.0
3.55295,2.68487,1.75929,0.03265,11.612499999999999,19.34208333333333,4.085833333333333,0.017213356155834685,0.9998518392091162
4.64802,4.29671,1.54534,0.0399,11.639166666666666,18.24625,2.4766666666666666,0.03442161162274574,0.9994074007397048
5.16216,5.00345,1.46482,0.04287,11.666666666666666,18.917916666666667,4.472083333333333,0.051619667223253764,0.998666816288476
5.16164,5.0417499999999995,1.45295,0.0429,11.698333333333332,19.527916666666666,2.9308333333333336,0.06880242680231986,0.9976303053065857
3.79302,3.45381,1.47677,0.0352,11.731666666666667,18.952083333333334,1.6541666666666668,0.08596479873744647,0.9962981749346078
5.02742,4.8101199999999995,1.50064,0.04219,11.767916666666666,20.925,5.057083333333334,0.10310169744743485,0.9946708199115211
4.35805,3.6906,1.7680500000000001,0.03846,11.805416666666666,20.792083333333334,5.0925,0.1202080448993527,0.9927487224577402
4.21153,3.39156,1.8518,0.03751,11.845416666666667,19.99125,4.4679166666666665,0.13727877211326478,0.9905324521322229
4.1250800000000005,3.36911,1.88327,0.03767,11.887916666666667,20.46875,2.725,0.15430882066428117,0.9880226656636976
4.52708,4.24177,1.65074,0.04086,11.932916666666666,19.78375,2.4125,0.1712931441814776,0.9852201067560606
0.9816600000000001,0.11510999999999999,1.18972,0.01207,11.980416666666668,18.719166666666666,6.896249999999999,0.1882267098432442,0.9821256058680006
4.08857,3.053,1.94724,0.03658,12.029166666666667,17.570416666666667,6.525416666666666,0.2051044998686192,0.9787400799669153
3.87928,2.9033100000000003,1.97276,0.03594,12.079583333333332,18.57875,3.3958333333333335,0.22192151300416552,0.9750645322571948
4.3303899999999995,3.54608,1.83879,0.03885,12.13375,18.912916666666668,4.635,0.2386727660059501,0.9711000518829505
5.05047,4.79633,1.5152,0.043500000000000004,12.189583333333333,19.25125,4.077916666666667,0.255353295116187,0.9668478136052775
4.96661,4.82982,1.48593,0.04358,12.2475,18.557083333333335,2.66,0.2719581575341055,0.9623090774541486
4.80064,4.2993999999999994,1.7164599999999999,0.04215,12.306666666666667,19.211666666666666,4.232083333333333,0.288482432880609,0.9574851883550393
4.39249,3.82475,1.72256,0.039979999999999995,12.36875,20.4275,4.542916666666667,0.30492122465628907,0.9523775757303974
0.67391,0.05255,0.90421,0.00907,12.432083333333333,21.322083333333335,5.92875,0.3212696616923644,0.9469877530760753
1.1871500000000001,0.26472999999999997,1.29657,0.01409,12.4975,20.099166666666665,4.8133333333333335,0.3375228995941133,0.9413173175128471
5.2461,5.10654,1.41883,0.04525,12.630416666666667,19.24875,4.450833333333333,0.3536761221763716,0.9353679493131483
5.0597,4.93816,1.42596,0.04458,12.706249999999999,19.63083333333333,3.0058333333333334,0.3697245428906731,0.9291414114031743
0.54582,0.00888,0.78856,0.00769,12.785000000000002,19.182083333333335,5.270416666666667,0.38566340624360707,0.9226395488404876
3.73053,3.0111,1.63624,0.03514,12.865,18.186666666666667,5.135,0.401487989205973,0.9158642882672872
4.9691,4.40318,1.66261,0.04383,12.946666666666667,18.185,7.314583333333334,0.4171936026123168,0.9088176373395029
3.75742,2.20945,2.37317,0.03608,13.030416666666667,18.3675,5.84125,0.4327755925504312,0.901501684131884
5.27469,5.29912,1.42326,0.04752,13.11625,18.74875,2.85875,0.4482293417404106,0.893918596519257
4.79556,3.9110799999999997,1.97179,0.0431,13.2025,17.941666666666666,5.684583333333333,0.4635502709028509,0.886070621534138
5.08828,4.46481,1.84655,0.0453,13.291666666666666,18.759166666666665,4.64625,0.47873384011578846,0.8779600847008882
5.07998,4.89361,1.57409,0.0467,13.381666666666666,18.873749999999998,3.0574999999999997,0.4937755501599772,0.869589389346611
5.16501,5.00797,1.54966,0.04736,13.474166666666667,17.215833333333332,2.53125,0.5086709438521044,0.8609610158889943
5.01428,4.59722,1.82178,0.04686,13.567916666666667,18.325,3.4566666666666666,0.5234156073655503,0.8520775211013093
