pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
4.96014,3.3100899999999998,3.2121,0.0,24.590833333333332,23.437916666666666,4.82125,0.017213356155834685,0.9998518392091162
5.4596,4.87009,2.1801500000000003,0.0,24.560000000000002,20.972916666666666,4.41125,0.03442161162274574,0.9994074007397048
4.50636,3.55829,2.1676,0.0,24.524583333333336,21.14,4.982916666666667,0.051619667223253764,0.998666816288476
4.13156,3.1071999999999997,2.2134,0.0,24.487916666666667,23.533749999999998,6.043333333333333,0.06880242680231986,0.9976303053065857
6.82818,7.85164,1.18465,0.0,24.4475,23.642916666666665,3.0574999999999997,0.08596479873744647,0.9962981749346078
6.78562,7.50697,1.3298999999999999,0.0,24.402916666666666,20.99416666666667,4.167083333333333,0.10310169744743485,0.9946708199115211
6.28456,6.47931,1.5093,0.0,24.560833333333335,19.200416666666666,5.157916666666666,0.1202080448993527,0.9927487224577402
4.76501,3.87397,2.0355499999999997,0.0,24.517083333333332,18.86583333333333,6.261666666666667,0.13727877211326478,0.9905324521322229
5.25003,4.02269,2.57085,0.0,24.4725,19.09625,4.4504166666666665,0.15430882066428117,0.9880226656636976
6.00193,5.38393,2.2782999999999998,0.0,24.424166666666665,19.214583333333334,3.09125,0.1712931441814776,0.9852201067560606
6.8808300000000004,7.50147,1.33815,0.0,24.37291666666667,20.72375,5.995416666666666,0.1882267098432442,0.9821256058680006
6.63222,7.31843,1.2959,0.0,24.31833333333333,23.603333333333335,5.282916666666666,0.2051044998686192,0.9787400799669153
6.5818,7.3241,1.25665,0.0,24.2625,23.616249999999997,4.573333333333333,0.22192151300416552,0.9750645322571948
5.97739,5.96481,1.7844,0.0,24.202083333333334,24.692916666666665,7.050833333333333,0.2386727660059501,0.9711000518829505
5.87699,5.74536,1.8479999999999999,0.0,24.14,22.9525,4.4624999999999995,0.255353295116187,0.9668478136052775
4.41218,3.25834,2.32025,0.0,24.075,20.956666666666667,7.772916666666667,0.2719581575341055,0.9623090774541486
2.90645,1.13149,2.5735,0.0,24.007499999999997,19.197916666666668,5.381666666666667,0.288482432880609,0.9574851883550393
4.73711,3.24742,2.76265,0.0,23.936666666666667,20.065416666666668,3.2954166666666667,0.30492122465628907,0.9523775757303974
5.01969,4.05598,2.31005,0.0,23.86375,21.8625,6.361249999999999,0.3212696616923644,0.9469877530760753
5.58612,5.54334,1.6215,0.0,23.998333333333335,22.348333333333333,4.777916666666667,0.3375228995941133,0.9413173175128471
6.1527899999999995,6.42233,1.47955,0.0,23.709999999999997,22.097083333333334,3.535,0.3536761221763716,0.9353679493131483
4.62347,3.4680400000000002,2.43495,0.0,23.629166666666666,22.410833333333333,4.89125,0.3697245428906731,0.9291414114031743
4.4327,3.40675,2.2311,0.0,23.765416666666667,21.99791666666667,5.0,0.38566340624360707,0.9226395488404876
4.65671,3.57904,2.3255,0.0,23.683333333333334,22.23875,5.554583333333333,0.401487989205973,0.9158642882672872
5.36173,4.8299900000000004,1.9355499999999999,0.0,23.599166666666665,22.33458333333333,6.077500000000001,0.4171936026123168,0.9088176373395029
5.31676,4.78505,2.0294,0.0,23.511666666666667,22.31125,3.8183333333333334,0.4327755925504312,0.901501684131884
4.3181199999999995,2.8625499999999997,2.6727,0.0,23.4225,22.32166666666667,3.8475,0.4482293417404106,0.893918596519257
5.02026,4.47185,1.9866,0.0,23.330833333333334,22.83,3.7770833333333336,0.4635502709028509,0.886070621534138
4.91421,4.52209,1.8849,0.0,23.237083333333334,23.302916666666665,3.049166666666667,0.47873384011578846,0.8779600847008882
2.90555,1.32223,2.4411,0.0,23.140416666666667,22.0,4.6154166666666665,0.4937755501599772,0.869589389346611
5.42764,4.78121,2.1567,0.0,23.042083333333334,22.30125,5.046666666666667,0.5086709438521044,0.8609610158889943
5.66526,5.65272,1.5904,0.0,22.941666666666663,23.8325,6.5375000000000005,0.5234156073655503,0.8520775211013093
4.63778,3.92869,1.87995,0.0,22.83875,20.61583333333333,8.9375,0.5380051715382996,0.8429415373547828
6.59576,7.2088600000000005,1.09915,0.0,22.732916666666668,20.86625,5.7195833333333335,0.5524353131676196,0.8335557718385699
5.53408,5.519950000000001,1.6669,0.0,22.62708333333333,22.00583333333333,2.62375,0.5667017562911176,0.8239230057575542
5.27376,5.067,1.8512,0.0,22.517083333333332,21.621666666666666,3.2475,0.5808002734538009,0.8140460935082178
