pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
1.7067700000000001,0.0,2.367,0.0,20.450833333333332,24.302916666666665,1.0345833333333332,0.017213356155834685,0.9998518392091162
1.83105,0.0,2.5,0.0,20.470833333333335,24.35625,1.28,0.03442161162274574,0.9994074007397048
1.89761,0.0,2.624,0.0,20.492083333333333,24.82166666666667,0.7629166666666666,0.051619667223253764,0.998666816288476
1.74222,0.0,2.429,0.0,20.515,26.1375,0.6345833333333334,0.06880242680231986,0.9976303053065857
2.00277,0.0,2.763,0.0,20.53875,25.939166666666665,0.88,0.08596479873744647,0.9962981749346078
1.90164,0.0,2.62,0.0,20.564166666666665,25.006666666666664,0.6699999999999999,0.10310169744743485,0.9946708199115211
1.28617,0.0,1.831,0.0,20.589583333333334,26.02625,0.9479166666666666,0.1202080448993527,0.9927487224577402
1.61289,0.0,2.255,0.0,20.61625,25.569166666666664,1.215,0.13727877211326478,0.9905324521322229
1.9637200000000001,0.0,2.716,0.0,20.644583333333333,26.572916666666668,0.9425,0.15430882066428117,0.9880226656636976
1.99763,0.0,2.779,0.0,20.673333333333332,27.134583333333335,0.8475,0.1712931441814776,0.9852201067560606
1.34101,0.0,1.911,0.0,20.70416666666667,26.712083333333336,0.7741666666666668,0.1882267098432442,0.9821256058680006
1.90139,0.0,2.634,0.0,20.735,25.567916666666665,1.1470833333333335,0.2051044998686192,0.9787400799669153
1.66455,0.0,2.339,0.0,20.767083333333332,25.18875,0.7554166666666666,0.22192151300416552,0.9750645322571948
1.36816,0.0,1.948,0.0,20.8,26.275833333333335,0.6295833333333333,0.2386727660059501,0.9711000518829505
1.5601399999999999,0.0,2.196,0.0,20.83416666666667,26.543333333333333,0.9199999999999999,0.255353295116187,0.9668478136052775
1.32114,0.0,1.863,0.0,20.868333333333332,24.91875,1.1570833333333332,0.2719581575341055,0.9623090774541486
1.33399,0.0,1.897,0.0,20.90458333333333,25.91,1.0033333333333332,0.288482432880609,0.9574851883550393
1.9495,0.00542,2.69339,0.0,20.939583333333335,26.024583333333336,1.0229166666666667,0.30492122465628907,0.9523775757303974
1.13916,0.00926,1.64517,0.0,20.977083333333333,26.443749999999998,0.6891666666666666,0.3212696616923644,0.9469877530760753
1.2884499999999999,0.00184,1.83428,0.0,21.015833333333333,25.737083333333334,0.9108333333333333,0.3375228995941133,0.9413173175128471
2.1414400000000002,0.00209,2.9306,0.0,21.052916666666665,25.49875,1.145,0.3536761221763716,0.9353679493131483
1.08677,0.00046,1.55692,0.0,21.092083333333335,24.81833333333333,1.3645833333333333,0.3697245428906731,0.9291414114031743
2.18448,0.00188,2.9553599999999998,0.0,21.1325,25.733333333333334,1.4241666666666666,0.38566340624360707,0.9226395488404876
1.39891,0.00025,1.98286,0.0,21.17125,26.43375,0.8279166666666667,0.401487989205973,0.9158642882672872
