pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
0.21101999999999999,0.03306,0.3081,0.00744,3.643333333333333,6.51875,2.7529166666666662,0.017213356155834685,0.9998518392091162
1.18575,0.89262,0.50996,0.01505,3.671666666666667,5.442083333333333,4.548333333333333,0.03442161162274574,0.9994074007397048
0.80439,0.42783000000000004,0.56035,0.014029999999999999,3.7016666666666667,4.13875,4.547916666666667,0.051619667223253764,0.998666816288476
1.72665,1.26554,0.77006,0.01946,3.735,4.78625,4.367916666666667,0.06880242680231986,0.9976303053065857
0.0555,0.0,0.13569,0.00324,3.7687500000000003,4.396249999999999,3.60375,0.08596479873744647,0.9962981749346078
1.78546,1.27191,0.83733,0.02254,3.805,6.25375,3.4795833333333337,0.10310169744743485,0.9946708199115211
0.1719,0.08163999999999999,0.20307,0.00483,3.845,7.4575,4.394166666666666,0.1202080448993527,0.9927487224577402
1.7881099999999999,1.53547,0.57387,0.02041,3.887083333333333,7.740833333333334,5.1525,0.13727877211326478,0.9905324521322229
2.44922,2.0668100000000003,0.80444,0.02647,3.9295833333333334,5.949166666666667,3.359166666666667,0.15430882066428117,0.9880226656636976
2.37049,2.07978,0.76353,0.02477,3.9758333333333336,8.110416666666667,3.644166666666667,0.1712931441814776,0.9852201067560606
0.46738,0.15144000000000002,0.47906,0.011779999999999999,4.02375,7.5562499999999995,3.627083333333333,0.1882267098432442,0.9821256058680006
0.08299,0.0,0.17317000000000002,0.00414,4.074583333333334,7.376666666666666,3.3225,0.2051044998686192,0.9787400799669153
1.5969200000000001,1.20485,0.67278,0.0203,4.126666666666666,3.5500000000000003,2.8466666666666662,0.22192151300416552,0.9750645322571948
1.96544,1.53666,0.7800199999999999,0.0232,4.1812499999999995,2.1020833333333333,1.5316666666666665,0.2386727660059501,0.9711000518829505
3.5626100000000003,3.29792,0.82121,0.03333,4.238333333333333,-0.6908333333333333,1.3187499999999999,0.255353295116187,0.9668478136052775
2.67842,2.25284,0.8453,0.02948,4.296666666666666,-1.54375,1.5541666666666665,0.2719581575341055,0.9623090774541486
0.15764999999999998,0.00954,0.26531,0.00637,4.357083333333334,0.3279166666666667,2.4541666666666666,0.288482432880609,0.9574851883550393
0.12568000000000001,0.0,0.23119,0.00553,4.42,3.8312500000000003,4.62375,0.30492122465628907,0.9523775757303974
1.25121,0.8070200000000001,0.69377,0.02059,4.485,1.9937500000000001,3.4804166666666667,0.3212696616923644,0.9469877530760753
0.12541,0.020489999999999998,0.21248,0.00504,4.552083333333333,6.918333333333333,6.407916666666666,0.3375228995941133,0.9413173175128471
0.96041,0.57767,0.58659,0.015390000000000001,4.620416666666666,4.812916666666667,5.648333333333333,0.3536761221763716,0.9353679493131483
2.03579,1.45233,0.90001,0.02697,4.690833333333333,2.8129166666666667,3.6783333333333332,0.3697245428906731,0.9291414114031743
2.74633,2.33235,0.80301,0.03104,4.763333333333333,1.1941666666666666,2.794166666666667,0.38566340624360707,0.9226395488404876
0.7434700000000001,0.34156,0.56917,0.0146,4.837916666666667,-0.46291666666666664,3.8858333333333337,0.401487989205973,0.9158642882672872
0.88516,0.31648,0.75308,0.01911,4.914166666666667,-1.3412499999999998,3.848333333333333,0.4171936026123168,0.9088176373395029
2.97396,2.33508,0.99985,0.03363,4.991666666666666,-1.6725,4.735416666666667,0.4327755925504312,0.901501684131884
1.34704,0.81656,0.7638,0.02225,5.07125,-2.2312499999999997,1.9454166666666666,0.4482293417404106,0.893918596519257
0.28393999999999997,0.0622,0.35287,0.00863,5.120416666666666,-2.107083333333333,1.2641666666666667,0.4635502709028509,0.886070621534138
2.9282500000000002,2.11457,1.18894,0.03561,5.213333333333334,-3.16625,1.33375,0.47873384011578846,0.8779600847008882
0.16812000000000002,0.02131,0.26204,0.00633,5.307916666666666,-2.38875,2.0837499999999998,0.4937755501599772,0.869589389346611
0.27774,0.02848,0.37844,0.009170000000000001,5.404166666666666,2.2429166666666664,3.3158333333333334,0.5086709438521044,0.8609610158889943
1.43389,0.76759,0.91501,0.024749999999999998,5.503333333333334,2.16,3.2062500000000003,0.5234156073655503,0.8520775211013093
0.46397,0.07164999999999999,0.55786,0.01362,5.602916666666666,3.1491666666666664,3.168333333333333,0.5380051715382996,0.8429415373547828
0.47151,0.08778999999999999,0.55175,0.013550000000000001,5.704583333333333,3.7379166666666666,2.485,0.5524353131676196,0.8335557718385699
4.22562,4.05447,0.91789,0.04777,5.808333333333334,0.8620833333333332,1.4566666666666668,0.5667017562911176,0.8239230057575542
4.4859800000000005,4.20455,0.9242400000000001,0.04943,5.9120833333333325,-1.335,2.245,0.5808002734538009,0.8140460935082178
3.13937,2.53521,1.08962,0.04107,6.017916666666667,-2.245416666666667,1.795,0.5947266869607634,0.8039279618328213
4.45821,4.22761,0.9183,0.050800000000000005,6.1258333333333335,-1.25,1.8416666666666668,0.6084768701151261,0.7935716089521474
1.11044,0.4892099999999999,0.86724,0.02225,6.234999999999999,-0.8675,0.98,0.6220467484408675,0.7829801036770629
3.0846,2.3230399999999998,1.25629,0.04258,6.3445833333333335,0.34958333333333336,1.45,0.6354323008901774,0.7721565844991642
0.22018,0.0,0.36151,0.00864,6.456666666666667,4.2058333333333335,4.175833333333333,0.6486295610349814,0.7611042586607747
0.2125,0.00272,0.35292999999999997,0.00845,6.57,6.234999999999999,3.56375,0.6616346182422783,0.7498264012045686
0.29317,0.0839,0.36506,0.00885,6.683333333333334,8.074166666666667,5.754583333333334,0.6744436188329455,0.7383263540031065
1.17438,0.5559000000000001,0.84878,0.02391,6.8,2.6954166666666666,4.7179166666666665,0.6870527672236669,0.7266075247685656
0.70377,0.24672,0.6452100000000001,0.01665,6.915,1.6983333333333333,3.815,0.6994583270516471,0.7146733860429609
0.96102,0.28398,0.89447,0.02252,7.0325,-0.04958333333333335,4.169583333333333,0.7116566222817746,0.702527474169157
0.79945,0.15905,0.83708,0.020890000000000002,7.340416666666666,-0.32875,4.144583333333333,0.7236440382959124,0.6901733882429719
0.5767100000000001,0.0274,0.73732,0.0178,7.47125,-0.64,2.1645833333333333,0.7354170229639855,0.6776147890466889
2.76205,1.77705,1.39708,0.04408,7.603333333333333,-1.5129166666666667,2.01375,0.7469720876965552,0.6648553979642865
0.98425,0.24019,0.975,0.02449,7.738333333333333,-0.4916666666666667,2.103333333333333,0.7583058084785625,0.6518989958787126
1.34524,0.55851,1.05175,0.02822,7.87375,-0.665,1.9270833333333333,0.7694148268839378,0.6387494220515272
1.77649,0.7679300000000001,1.30366,0.036,8.008750000000001,-0.07333333333333332,2.3129166666666667,0.7802958510707755,0.6254105729852463
1.01631,0.13004,1.10142,0.02717,8.145833333333334,-1.01125,4.1154166666666665,0.7909456567567772,0.6118864012687243
0.91408,0.08723,1.04786,0.025670000000000002,8.283333333333333,-1.3745833333333335,1.7149999999999999,0.8013610881746766,0.5981809144059164
2.61998,1.46323,1.55268,0.04689,8.422916666666667,-1.7212500000000002,1.6666666666666667,0.8115390590073611,0.5842981736283683
5.1484499999999995,4.73548,1.25292,0.0704,8.562083333333334,-1.6845833333333333,1.4437499999999999,0.8214765533024142,0.5702422926917871
1.21215,0.45405,1.02,0.02771,8.701666666666666,-0.3545833333333333,1.5654166666666667,0.8311706263658079,0.5560174366570446
2.19198,1.0712,1.42227,0.04029,8.842916666666667,-3.6437500000000003,4.869166666666667,0.8406184056344782,0.5416278206559814
5.37136,4.61469,1.44845,0.07375,8.985833333333334,-6.165416666666666,1.8279166666666666,0.8498170915275278,0.5270777086423722
5.12386,4.1923,1.54937,0.07262,9.127916666666666,-6.279583333333334,2.5075,0.8587639582758029,0.5123714121284237
