pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
5.84252,6.13185,1.768,0.0,24.754583333333333,26.70625,3.2845833333333334,0.017213356155834685,0.9998518392091162
6.32123,6.45786,1.983,0.0,24.730833333333333,26.91541666666667,4.065833333333333,0.03442161162274574,0.9994074007397048
5.419560000000001,4.04498,3.337,0.0,24.703333333333333,27.12625,2.8383333333333334,0.051619667223253764,0.998666816288476
6.2196,6.40089,2.056,0.0,24.674166666666668,26.505416666666665,1.92,0.06880242680231986,0.9976303053065857
6.085389999999999,5.79289,2.358,0.0,24.642083333333332,26.988333333333333,3.894166666666667,0.08596479873744647,0.9962981749346078
4.6177,3.32896,2.94,0.0,24.6075,28.444999999999997,2.3654166666666665,0.10310169744743485,0.9946708199115211
4.1316,3.16496,2.567,0.0,24.570000000000004,28.48708333333333,3.737916666666667,0.1202080448993527,0.9927487224577402
1.68096,0.20800000000000002,2.132,0.0,24.52875,27.334166666666665,3.3845833333333335,0.13727877211326478,0.9905324521322229
2.17376,0.21398999999999999,2.799,0.0,24.486666666666665,26.982916666666668,2.654166666666667,0.15430882066428117,0.9880226656636976
6.86119,7.26485,1.66,0.0,24.44125,22.7775,5.21875,0.1712931441814776,0.9852201067560606
6.57883,6.92185,1.866,0.0,24.3925,25.256666666666664,3.9404166666666662,0.1882267098432442,0.9821256058680006
6.22469,6.45084,1.977,0.0,24.3425,27.929166666666664,3.23875,0.2051044998686192,0.9787400799669153
4.76905,3.1108800000000003,2.999,0.0,24.28833333333333,23.275000000000002,5.756666666666667,0.22192151300416552,0.9750645322571948
4.63553,3.88186,2.292,0.0,24.2325,23.765833333333333,4.29375,0.2386727660059501,0.9711000518829505
6.12439,6.3408,1.635,0.0,24.173333333333332,22.9175,4.1875,0.255353295116187,0.9668478136052775
6.67215,7.08781,1.673,0.0,24.11125,24.16125,4.312083333333333,0.2719581575341055,0.9623090774541486
6.52312,7.034800000000001,1.592,0.0,24.048333333333332,25.522916666666664,3.8049999999999997,0.288482432880609,0.9574851883550393
6.4636000000000005,6.63377,1.752,0.0,23.982083333333335,22.69458333333333,5.027083333333334,0.30492122465628907,0.9523775757303974
5.43603,4.746840000000001,2.354,0.0,23.91208333333333,22.43958333333333,4.586666666666667,0.3212696616923644,0.9469877530760753
6.86376,7.15078,1.539,0.0,23.84125,19.89,5.694583333333333,0.3375228995941133,0.9413173175128471
6.77493,7.49376,1.334,0.0,23.766666666666666,21.487083333333334,2.934583333333333,0.3536761221763716,0.9353679493131483
2.27904,0.67099,2.3649999999999998,0.0,23.688333333333333,23.799166666666665,3.2983333333333333,0.3697245428906731,0.9291414114031743
6.46898,7.52775,1.283,0.0,23.61,23.454583333333332,2.361666666666667,0.38566340624360707,0.9226395488404876
5.62689,4.43285,2.886,0.0,23.527916666666666,24.482083333333332,4.671666666666667,0.401487989205973,0.9158642882672872
6.79367,7.48071,1.323,0.0,23.44333333333333,20.6475,4.29,0.4171936026123168,0.9088176373395029
6.33222,6.97573,1.5190000000000001,0.0,23.357083333333335,21.32375,2.686666666666667,0.4327755925504312,0.901501684131884
6.4845,6.98972,1.491,0.0,23.2675,22.991249999999997,4.730833333333334,0.4482293417404106,0.893918596519257
6.35886,6.924720000000001,1.433,0.0,23.174166666666665,25.153333333333332,4.4366666666666665,0.4635502709028509,0.886070621534138
