pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
0.0,0.0,0.0,0.0,0.0,5.78,3.45,-2.4492935982947064e-16,1.0
4.8008999999999995,4.21114,1.8105799999999999,0.045329999999999995,11.496250000000002,13.5925,2.310416666666667,0.017213356155834685,0.9998518392091162
4.80127,4.232959999999999,1.84287,0.04577,11.525416666666667,15.02125,2.9933333333333336,0.03442161162274574,0.9994074007397048
4.93091,4.4715,1.66668,0.04645,11.558749999999998,17.190416666666668,4.5175,0.051619667223253764,0.998666816288476
4.67316,3.9289400000000003,1.81969,0.0445,11.59375,14.694583333333334,4.083333333333333,0.06880242680231986,0.9976303053065857
4.82768,4.0465599999999995,1.82159,0.044989999999999995,11.630416666666667,15.037916666666666,5.221666666666667,0.08596479873744647,0.9962981749346078
4.77234,4.03212,1.8261,0.045149999999999996,11.669166666666667,15.432083333333333,5.077916666666667,0.10310169744743485,0.9946708199115211
2.27312,0.87715,1.91407,0.02582,11.710833333333333,11.74375,3.089166666666667,0.1202080448993527,0.9927487224577402
4.18784,3.02405,2.06278,0.04157,11.754166666666668,12.50625,4.12375,0.13727877211326478,0.9905324521322229
4.5883400000000005,3.81663,1.78882,0.044340000000000004,11.800416666666665,14.740833333333333,5.548333333333333,0.15430882066428117,0.9880226656636976
2.6637500000000003,1.66641,1.67641,0.027829999999999997,11.848333333333334,15.130416666666667,5.992083333333333,0.1712931441814776,0.9852201067560606
5.14241,4.23287,1.90694,0.04705,11.89875,9.584583333333333,4.4279166666666665,0.1882267098432442,0.9821256058680006
4.65416,3.4941400000000002,2.064,0.04533,11.95125,7.910833333333334,4.21,0.2051044998686192,0.9787400799669153
5.1232,4.67712,1.63437,0.048209999999999996,12.005833333333333,7.392916666666667,2.2429166666666664,0.22192151300416552,0.9750645322571948
4.847230000000001,3.96073,1.96072,0.046849999999999996,12.0625,9.677083333333334,2.1837500000000003,0.2386727660059501,0.9711000518829505
3.70249,2.40149,2.12211,0.03715,12.120833333333332,12.338333333333333,3.9133333333333336,0.255353295116187,0.9668478136052775
4.77556,4.16686,1.75547,0.04719,12.181666666666667,15.332916666666668,4.594166666666667,0.2719581575341055,0.9623090774541486
2.70755,1.07173,2.2901,0.03174,12.244166666666667,16.922916666666666,5.8187500000000005,0.288482432880609,0.9574851883550393
4.35598,3.87148,1.69211,0.04423,12.308750000000002,18.132916666666667,2.75375,0.30492122465628907,0.9523775757303974
4.35477,3.8756399999999998,1.53769,0.04285,12.375416666666666,16.286666666666665,3.856666666666667,0.3212696616923644,0.9469877530760753
2.64162,1.08463,2.18073,0.03089,12.444166666666668,13.408333333333333,3.46125,0.3375228995941133,0.9413173175128471
2.73818,1.2012,2.14118,0.03166,12.51375,11.6725,3.61375,0.3536761221763716,0.9353679493131483
3.80149,2.41967,2.16548,0.03862,12.58625,16.565,6.284583333333333,0.3697245428906731,0.9291414114031743
5.33113,4.93553,1.56152,0.051340000000000004,12.659999999999998,12.559583333333334,3.439583333333333,0.38566340624360707,0.9226395488404876
4.76011,3.88516,2.03484,0.04746,12.736666666666666,12.380833333333333,1.8208333333333335,0.401487989205973,0.9158642882672872
4.74721,4.15477,1.67487,0.04846,12.813749999999999,12.269583333333332,3.6833333333333336,0.4171936026123168,0.9088176373395029
4.99364,4.5935,1.6965400000000002,0.051379999999999995,12.892916666666666,11.1725,2.0283333333333333,0.4327755925504312,0.901501684131884
4.99667,4.71145,1.66397,0.05185,13.037083333333333,13.666666666666666,2.0408333333333335,0.4482293417404106,0.893918596519257
5.079969999999999,4.79491,1.6414,0.05239,13.122916666666667,14.628749999999998,3.2558333333333334,0.4635502709028509,0.886070621534138
5.37369,5.02686,1.65874,0.053610000000000005,13.210416666666667,12.816666666666668,3.565416666666667,0.47873384011578846,0.8779600847008882
5.359999999999999,5.25196,1.68426,0.05498,13.29875,13.408333333333333,2.2933333333333334,0.4937755501599772,0.869589389346611
5.34804,5.02057,1.75797,0.0543,13.39,15.817083333333334,3.4804166666666667,0.5086709438521044,0.8609610158889943
5.25653,4.6397200000000005,1.9844199999999999,0.05342,13.482083333333334,16.964583333333334,4.019583333333333,0.5234156073655503,0.8520775211013093
5.35257,4.9866,1.77836,0.054560000000000004,13.575000000000001,18.993333333333332,3.359166666666667,0.5380051715382996,0.8429415373547828
5.0469,4.68616,1.8231600000000001,0.053700000000000005,13.670833333333333,18.29375,2.7325,0.5524353131676196,0.8335557718385699
5.29921,4.82851,1.81811,0.054669999999999996,13.767916666666666,18.13416666666667,4.651666666666666,0.5667017562911176,0.8239230057575542
5.26475,4.75846,1.9471,0.05509,13.866666666666667,16.991666666666667,1.9795833333333333,0.5808002734538009,0.8140460935082178
5.18396,4.70597,1.9045299999999998,0.05492,13.965416666666668,19.347083333333334,3.297916666666667,0.5947266869607634,0.8039279618328213
5.50035,5.03158,1.81448,0.05639,14.066666666666668,15.616666666666667,3.9483333333333337,0.6084768701151261,0.7935716089521474
5.23571,4.48098,2.04503,0.05525,14.168750000000001,15.54625,3.014583333333333,0.6220467484408675,0.7829801036770629
5.60622,4.78777,1.98923,0.05646,14.272916666666667,12.204583333333334,5.024583333333333,0.6354323008901774,0.7721565844991642
5.65242,5.23696,1.82454,0.05844,14.378333333333332,10.080833333333333,2.5545833333333334,0.6486295610349814,0.7611042586607747
4.9723,3.84829,2.25801,0.05182,14.484583333333333,15.685,5.4624999999999995,0.6616346182422783,0.7498264012045686
2.42314,0.76416,2.22179,0.02954,14.590833333333334,13.207500000000001,4.062916666666667,0.6744436188329455,0.7383263540031065
3.7486499999999996,2.59816,2.11023,0.04451,14.700000000000001,13.343333333333334,3.3129166666666667,0.6870527672236669,0.7266075247685656
3.67974,2.13209,2.33989,0.04257,14.809166666666664,12.03625,4.3275,0.6994583270516471,0.7146733860429609
1.74682,0.28598999999999997,1.91049,0.02301,14.919583333333334,10.85375,2.95125,0.7116566222817746,0.702527474169157
5.20955,4.6061700000000005,1.86796,0.05686,15.030833333333334,12.039583333333333,2.580833333333333,0.7236440382959124,0.6901733882429719
4.76152,4.38857,1.82586,0.05556,15.143333333333333,14.582500000000001,1.6754166666666668,0.7354170229639855,0.6776147890466889
5.41444,5.25253,1.80279,0.06032,15.256666666666668,16.867916666666666,2.23375,0.7469720876965552,0.6648553979642865
5.57311,5.28176,1.79616,0.060719999999999996,15.370833333333332,18.844583333333333,4.77875,0.7583058084785625,0.6518989958787126
5.3398,5.04592,1.90285,0.06026,15.485416666666666,22.512916666666666,3.9895833333333335,0.7694148268839378,0.6387494220515272
4.45931,3.58582,2.26609,0.05435,15.600833333333334,24.34375,4.27625,0.7802958510707755,0.6254105729852463
5.37024,4.9732199999999995,1.85447,0.06025,15.718333333333334,19.997083333333332,4.881666666666667,0.7909456567567772,0.6118864012687243
4.76338,3.9301299999999997,2.07847,0.054779999999999995,15.833333333333334,18.06083333333333,4.077083333333333,0.8013610881746766,0.5981809144059164
4.44491,3.45765,2.1324199999999998,0.04986,15.951666666666666,19.342916666666667,4.735416666666667,0.8115390590073611,0.5842981736283683
2.16823,1.15485,1.63338,0.02801,16.069583333333334,17.24875,4.583333333333333,0.8214765533024142,0.5702422926917871
5.14224,4.3859200000000005,2.0803599999999998,0.05691,16.1875,17.22458333333333,3.7470833333333338,0.8311706263658079,0.5560174366570446
2.11152,1.02267,1.65692,0.0251,16.30625,17.284166666666668,3.13875,0.8406184056344782,0.5416278206559814
3.67353,2.44717,2.18159,0.04455,16.425416666666667,16.557083333333335,2.580833333333333,0.8498170915275278,0.5270777086423722
5.79321,5.4807500000000005,1.87159,0.06509,16.544999999999998,15.899999999999999,3.1354166666666665,0.8587639582758029,0.5123714121284237
5.31975,4.6653,2.2777600000000002,0.061610000000000005,16.665,16.036666666666665,2.0841666666666665,0.8674563547295968,0.49751328890718066
5.71681,5.28838,1.9566,0.06448999999999999,16.785,17.84,3.7325,0.8758917051442429,0.48250774176121847
