pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed,year_sin,year_cos
0.01872,0.0,0.06771,0.00184,2.0283333333333333,5.4941666666666675,5.98875,0.017213356155834685,0.9998518392091162
0.54288,0.34895,0.33305,0.00852,2.0500000000000003,3.47125,6.0625,0.03442161162274574,0.9994074007397048
0.05739,0.00401,0.11589,0.00316,2.07375,7.489166666666667,5.81,0.051619667223253764,0.998666816288476
1.50793,1.19718,0.53543,0.0141,2.0991666666666666,6.407916666666666,6.50375,0.06880242680231986,0.9976303053065857
0.01881,0.0,0.06595,0.0018,2.12625,5.317083333333334,6.173749999999999,0.08596479873744647,0.9962981749346078
0.01867,0.0,0.06859,0.0018700000000000001,2.1558333333333333,7.1120833333333335,6.819583333333334,0.10310169744743485,0.9946708199115211
0.01436,0.0,0.058910000000000004,0.0016,2.18625,9.01625,5.657916666666666,0.1202080448993527,0.9927487224577402
0.51631,0.41267,0.20948,0.006229999999999999,2.219583333333333,4.3566666666666665,6.2875000000000005,0.13727877211326478,0.9905324521322229
0.04407,0.0,0.10638,0.0029,2.25375,7.464583333333334,6.19875,0.15430882066428117,0.9880226656636976
0.50713,0.28647,0.35597,0.009389999999999999,2.2895833333333333,8.2475,7.0,0.1712931441814776,0.9852201067560606
0.33996000000000004,0.26737,0.18085,0.0045000000000000005,2.3279166666666664,7.146666666666667,7.531666666666666,0.1882267098432442,0.9821256058680006
0.69153,0.49702999999999997,0.32826,0.00903,2.3670833333333334,3.9408333333333334,7.407916666666666,0.2051044998686192,0.9787400799669153
1.52694,1.23238,0.55638,0.016,2.408333333333333,2.4795833333333333,2.2266666666666666,0.22192151300416552,0.9750645322571948
0.09087,0.00855,0.15567,0.00426,2.45125,4.095,3.408333333333333,0.2386727660059501,0.9711000518829505
0.07686,0.004200000000000001,0.14847,0.00406,2.495416666666667,9.2775,5.458333333333333,0.255353295116187,0.9668478136052775
0.44543,0.29427000000000003,0.27233999999999997,0.00691,2.53125,7.81375,5.634583333333333,0.2719581575341055,0.9623090774541486
1.0847200000000001,0.76432,0.49953,0.014079999999999999,2.5875,3.9183333333333334,5.8429166666666665,0.288482432880609,0.9574851883550393
0.11378999999999999,0.033960000000000004,0.16386,0.00438,2.6454166666666667,1.7233333333333334,5.1241666666666665,0.30492122465628907,0.9523775757303974
0.07832,0.01312,0.14278,0.00391,2.705833333333333,5.083333333333333,5.264583333333333,0.3212696616923644,0.9469877530760753
0.07285,0.00532,0.14908,0.00407,2.910833333333333,5.509583333333333,6.645833333333333,0.3375228995941133,0.9413173175128471
1.8286,1.45177,0.6630400000000001,0.02037,2.9804166666666667,2.5225,3.0429166666666667,0.3536761221763716,0.9353679493131483
1.8385900000000002,1.48802,0.64002,0.02045,3.0529166666666665,-0.99125,1.2991666666666666,0.3697245428906731,0.9291414114031743
0.65155,0.40484,0.39786,0.011170000000000001,3.12625,-0.6425000000000001,1.9908333333333335,0.38566340624360707,0.9226395488404876
0.44725000000000004,0.16305,0.4249,0.01162,3.203333333333333,-0.1929166666666667,1.5079166666666666,0.401487989205973,0.9158642882672872
0.14713,0.03655,0.20265,0.00559,3.28125,2.415833333333333,1.7391666666666667,0.4171936026123168,0.9088176373395029
1.04582,0.70154,0.57145,0.01682,3.36125,4.0775,1.2770833333333333,0.4327755925504312,0.901501684131884
2.36141,1.9592299999999998,0.7925,0.02532,3.4425000000000003,2.984166666666667,1.6133333333333333,0.4482293417404106,0.893918596519257
2.86278,2.58939,0.77074,0.02833,3.5245833333333336,2.670833333333333,1.75,0.4635502709028509,0.886070621534138
2.39437,2.02633,0.77932,0.02655,3.609166666666667,3.2816666666666667,1.8949999999999998,0.47873384011578846,0.8779600847008882
1.70183,1.21676,0.7747400000000001,0.023100000000000002,3.6966666666666668,5.9629166666666675,4.06,0.4937755501599772,0.869589389346611
1.24397,0.8817900000000001,0.62561,0.01752,3.7854166666666664,8.386249999999999,4.47375,0.5086709438521044,0.8609610158889943
2.70499,2.29407,0.86528,0.0297,3.874166666666667,6.979583333333333,2.8404166666666666,0.5234156073655503,0.8520775211013093
