date,pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed
2005-01-01,4.16922,4.16672,0.91082,0.04759,6.409583333333333,4.480416666666667,1.0116666666666667
2005-01-02,4.37001,4.34206,0.89266,0.0485,6.43875,4.229166666666667,1.7441666666666666
2005-01-03,4.51156,4.5034,0.85529,0.049940000000000005,6.470833333333334,3.9762500000000003,1.9083333333333332
2005-01-04,4.6178799999999995,4.68882,0.874,0.05144,6.50375,3.000833333333333,1.1191666666666666
2005-01-05,4.55908,4.60222,0.9143,0.05172,6.541250000000001,2.14125,0.9741666666666666
2005-01-06,4.82699,4.93489,0.87053,0.0535,6.5808333333333335,2.2104166666666667,1.4866666666666666
2005-01-07,4.75838,4.95441,0.88054,0.054,6.62375,3.77375,1.1370833333333332
2005-01-08,4.85785,5.0314000000000005,0.88598,0.05489,6.667916666666667,3.0841666666666665,0.9225
2005-01-09,4.95321,5.12558,0.8961,0.056,6.715833333333333,1.6404166666666666,1.1691666666666667
2005-01-10,4.71171,4.7598400000000005,0.94138,0.05461,6.565833333333333,2.2529166666666667,1.03125
2005-01-11,4.27031,3.87703,1.21556,0.05119,6.626666666666666,1.7074999999999998,0.9770833333333333
2005-01-12,3.5172499999999998,3.2306700000000004,0.95642,0.04347,6.687916666666666,2.424166666666667,0.8937499999999999
2005-01-13,2.81968,2.25624,1.08656,0.03762,6.753333333333334,5.107083333333333,0.7129166666666666
2005-01-14,4.20418,4.14105,0.9637,0.050730000000000004,6.82125,5.160416666666666,0.98375
2005-01-15,3.25432,2.48118,1.40278,0.04478,6.891666666666667,3.7908333333333335,1.1608333333333334
2005-01-16,4.63055,4.66179,1.01208,0.05578,6.96375,4.8533333333333335,1.2249999999999999
2005-01-17,4.85566,5.04107,0.89632,0.05776,7.040416666666666,3.6199999999999997,1.0574999999999999
2005-01-18,3.84188,3.44944,1.08134,0.04768,7.117916666666667,3.6666666666666665,1.75
2005-01-19,4.15128,3.87635,0.98001,0.05018,7.197916666666667,4.799166666666666,1.6754166666666668
2005-01-20,4.4930900000000005,4.28245,1.0332,0.05405,7.281666666666666,6.118333333333333,2.0833333333333335
2005-01-21,4.89201,5.11142,0.93232,0.06058,7.367083333333333,4.1866666666666665,0.9916666666666667
2005-01-22,4.92456,5.0436499999999995,0.92674,0.06001,7.45375,3.67,1.3025
2005-01-23,4.57411,4.37766,1.18736,0.05833,7.5441666666666665,3.65875,1.1216666666666668
2005-01-24,5.1615400000000005,5.10467,0.96249,0.06248,7.635833333333333,3.27,2.888333333333333
2005-01-25,4.00319,3.19646,1.32692,0.0511,7.73,-0.060000000000000005,3.0529166666666665
2005-01-26,4.84382,4.18126,1.2482199999999999,0.05882,7.826666666666667,-1.2375,3.9941666666666666
2005-01-27,4.84375,4.2494,1.1787,0.05857,7.925416666666667,-2.19125,3.7929166666666667
2005-01-28,3.9623899999999996,3.22994,1.27667,0.05135,8.027083333333334,-0.15125000000000002,2.3683333333333336
2005-01-29,3.82731,3.21353,1.20946,0.05078,8.129166666666666,2.3583333333333334,2.4541666666666666
2005-01-30,5.38441,5.31119,0.95192,0.06639,8.233749999999999,1.0529166666666667,2.3908333333333336
2005-01-31,4.754,4.6241200000000005,0.97921,0.06134,8.340833333333334,1.9812500000000002,1.8441666666666665
2005-02-01,4.6592400000000005,4.46966,1.05029,0.06088,8.449583333333333,2.5954166666666665,1.8654166666666665
2005-02-02,4.97536,4.99157,0.95735,0.06518,8.560416666666667,5.33125,2.215
2005-02-03,5.39965,5.4923399999999996,0.95375,0.07038,8.673333333333334,3.55125,2.191666666666667
2005-02-04,5.30855,5.47236,0.9404399999999999,0.07047,8.787916666666666,3.6308333333333334,1.6404166666666666
2005-02-05,4.79282,4.60477,1.08815,0.06467,8.90375,3.54125,1.27375
2005-02-06,2.62315,1.70542,1.35394,0.04256,9.021666666666667,2.03375,0.9920833333333333
2005-02-07,1.49691,0.69391,1.09216,0.02948,9.141666666666667,2.4170833333333333,2.2775000000000003
2005-02-08,3.72588,2.9949600000000003,1.39072,0.055639999999999995,9.2625,4.294583333333334,2.0429166666666667
2005-02-09,3.84402,3.21904,1.28868,0.05614,9.384166666666667,4.880416666666666,2.57625
2005-02-10,5.2884,5.51734,0.9767600000000001,0.07491,9.509583333333333,4.716666666666667,1.1704166666666667
2005-02-11,5.36492,5.63762,0.97117,0.07657,9.635416666666666,4.655,1.1145833333333333
2005-02-12,5.02314,5.15648,1.0587,0.07413,9.762083333333333,6.690833333333333,1.0795833333333333
2005-02-13,5.37878,5.65153,0.94968,0.07771,9.890833333333333,6.937083333333334,2.2841666666666667
2005-02-14,3.9100200000000003,2.99969,1.54481,0.05948,10.020833333333334,4.779166666666667,3.2566666666666664
2005-02-15,3.76803,2.85418,1.51072,0.05842,10.151666666666666,3.5720833333333335,3.138333333333333
2005-02-16,5.30127,4.56151,1.5279699999999998,0.07544000000000001,10.28375,1.7545833333333334,3.643333333333333
2005-02-17,5.71554,5.57691,1.10108,0.08122,10.417916666666667,2.648333333333333,3.2329166666666667
2005-02-18,5.87564,6.08467,1.00778,0.08492,10.552083333333334,1.3120833333333335,1.5112499999999998
2005-02-19,4.97546,4.5672500000000005,1.35955,0.07418999999999999,10.688333333333333,2.180833333333333,1.5925
2005-02-20,3.29691,2.35116,1.5522799999999999,0.0552,10.825000000000001,3.80875,1.5975
2005-02-21,5.38794,4.96253,1.3876,0.08036,10.962083333333332,1.55,1.5575
2005-02-22,2.90443,1.76441,1.57179,0.05065,11.101666666666667,1.1724999999999999,3.262083333333333
2005-02-23,2.83293,1.75121,1.60039,0.05092,11.240833333333333,1.9816666666666667,0.9283333333333333
2005-02-24,3.61638,2.69682,1.56666,0.06091,11.382083333333334,1.7716666666666667,1.2437500000000001
2005-02-25,5.68344,5.64984,1.23943,0.0887,11.522916666666667,0.56125,1.4458333333333335
2005-02-26,4.85407,3.88245,1.7805,0.07727,11.44,0.7891666666666667,1.95625
2005-02-27,5.71538,5.30433,1.5288599999999999,0.09002,11.594166666666666,1.8170833333333334,2.17125
