date,pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed
2005-01-01,0.18438,0.0053710800906369765,0.06558492292427301,0.03163472027427147,0.006396191264748496,0.36573556392691586,0.3312664318666601
2005-01-02,2.55676,0.33288770643984844,0.18818716820600268,0.13760324139005714,0.007762368039743339,0.31881493383127246,0.4318170544173819
2005-01-03,2.25707,0.28760308189277567,0.18185653131006457,0.1274219521063841,0.009273442351480032,0.2904910273251333,0.3185177836202193
2005-01-04,2.77577,0.36481971987343803,0.19893825920853675,0.1519921043062698,0.010888014903746634,0.25181027650820187,0.3370206855498785
2005-01-05,0.08309,0.0008966523506573242,0.033462362269285305,0.0158433328138798,0.012606085696543201,0.3561495120124195,0.40666699737090145
2005-01-06,0.91751,0.08915138995837707,0.14031971053155368,0.07911277336242274,0.014510453322293532,0.38107541823629676,0.3986308844684756
2005-01-07,0.86452,0.08776739454028532,0.12577499056791547,0.07417796478105032,0.009107845166632156,0.40692410408954216,0.5075648593680244
2005-01-08,0.1374999999999999,0.009958877668056062,0.037359966965423645,0.01906394473014389,0.011550403643138085,0.37027346845722103,0.5795426360434547
2005-01-09,1.75654,0.19074695999517072,0.2095437841820229,0.11718871746922238,0.014179258952597806,0.35286007403949493,0.37367924996279583
2005-01-10,3.1891000000000003,0.42990431291253,0.21233627535151228,0.16908212560386474,0.016849513558269524,0.3827038528763584,0.4916910561039735
2005-01-11,0.44664,0.03249002860747976,0.0999444472501389,0.0536595501532388,0.019768163941213,0.401539413546405,0.4698149709807035
2005-01-12,1.66391,0.19265510686947598,0.1845391052739464,0.1150070126227209,0.022748913268474474,0.3711528231628543,0.29287167022173727
2005-01-13,3.14758,0.42397668998355403,0.2198403526856933,0.17448444236663033,0.025833160836265773,0.2674541052837276,0.17287563867255318
2005-01-14,1.19829,0.10243185662985337,0.2012791986144491,0.10679964677159627,0.029124404885116972,0.20193675159858002,0.22967409097673502
2005-01-15,3.54877,0.48090454406921157,0.2259006526705425,0.1884057971014493,0.03249844752639208,0.1806476827375072,0.1916265687782132
2005-01-16,2.69164,0.3146292732698953,0.27003983756019456,0.16690042075736328,0.0359552887600911,0.19270895530489726,0.18676521652859768
2005-01-17,0.2634599999999999,0.008994497882045309,0.08559579581542232,0.04181600955794504,0.03963982612295594,0.3028128494349332,0.4260628007341634
2005-01-18,1.66105,0.16768429592177778,0.2165636316644733,0.12399355877616748,0.04334506313392672,0.2945729701562212,0.6446748350612631
2005-01-19,2.68958,0.33906709874807306,0.22111479812368362,0.16030336086437016,0.047215897329745404,0.29329193490603933,0.37735006696760753
2005-01-20,0.32654,0.013448312924308703,0.1007227798952519,0.05002337540906967,0.051190229766094,0.41618446907602613,0.6479984126196737
2005-01-21,2.41431,0.2992183370558884,0.21388699917116488,0.15266739390161552,0.05533015938729041,0.3694809635990577,0.5012649436976041
2005-01-22,2.07755,0.2306840618204251,0.2368983147018719,0.14612227936211106,0.05951148830469882,0.2746517863928002,0.1321494121732229
2005-01-23,3.43952,0.42703473092331634,0.27677449445512264,0.20450885668276975,0.06387911405506105,0.21481224148600092,0.42477305421895933
2005-01-24,2.59137,0.29048444256639866,0.2645053577210896,0.1700171419666511,0.06826743945352928,0.18716142129775387,0.5125254228880403
2005-01-25,3.75807,0.479695756581708,0.26610064257004257,0.21635239727806346,0.07288346098116336,0.12935199157556482,0.3899002926732478
2005-01-26,2.35682,0.22939871288426117,0.3001393274849458,0.17256246428756947,0.0774787828606914,0.10558770206159827,0.5825189741554642
2005-01-27,3.37716,0.41698898545774177,0.2741245985793944,0.20627499870136617,0.0822604015731733,0.11102667375940421,0.1874596954213999
2005-01-28,0.11062,0.00021790566157189488,0.048541814584527845,0.022855955534777414,0.08712481887807913,0.23808800060794894,0.2808671065032988
2005-01-29,2.25992,0.240176209118763,0.2626308237551877,0.16669263934341075,0.09209273442351482,0.1596517321116455,0.2754104866312813
2005-01-30,0.7891,0.06927486001769748,0.14008205170861843,0.08285283881356813,0.09718484785758649,0.22017521956727065,0.12346842601319512
2005-01-31,0.83728,0.0659738837119935,0.1636310703262165,0.09230689314840787,0.10233906023597597,0.2879181005938358,0.24609355622798756
2005-02-01,1.75711,0.18618271978657025,0.22158120356369404,0.1446678094644434,0.1075760712067895,0.30850151444421525,0.40398829307009276
2005-02-02,0.8688400000000001,0.08027762359152701,0.1487952183044826,0.08768375668796426,0.11295797971434487,0.2986874816801103,0.25765166922962446
2005-02-03,1.28641,0.13357617054357157,0.17574869956062827,0.11407199625993455,0.11840198716621816,0.2893619793080239,0.2228781189543132
2005-02-04,2.81497,0.31825710806795715,0.3113449409863436,0.21053451768739287,0.12394949285862136,0.2579549032167012,0.16682375117813386
2005-02-05,1.59243,0.16171103059071576,0.21143911329493165,0.1363046075528539,0.12957979714344856,0.20870018347030278,0.2545761198472146
