date,pv_output,direct_irradiance,diffuse_irradiance,reflected_irradiance,sun_height,temp,wind_speed
2005-01-01,0.45885,0.23081000000000002,0.37596999999999997,0.01172,3.2570833333333336,7.415833333333333,5.051666666666667
2005-01-02,2.95166,2.6999,0.67269,0.0284,3.28375,4.817916666666666,5.025833333333334
2005-01-03,2.64758,2.42643,0.64494,0.02698,3.3120833333333333,6.357083333333333,4.454583333333333
2005-01-04,0.44755,0.17343999999999998,0.41996,0.012700000000000001,3.3433333333333333,8.496666666666668,5.84
2005-01-05,0.61566,0.27393,0.52006,0.01585,3.376666666666667,5.054166666666666,4.170416666666667
2005-01-06,2.41885,2.15166,0.66777,0.02708,3.4125,7.427083333333333,4.7075000000000005
2005-01-07,0.47834,0.21304,0.44730000000000003,0.01368,3.45125,10.946666666666667,8.109166666666667
2005-01-08,2.84821,2.57121,0.68791,0.02842,3.3487500000000003,8.277916666666666,8.186666666666666
2005-01-09,1.40873,1.01537,0.6568,0.021429999999999998,3.5345833333333334,8.254166666666666,5.738333333333333
2005-01-10,0.09902,0.03086,0.16563,0.005,3.579166666666667,10.44875,5.94
2005-01-11,0.11821999999999999,0.01448,0.20745,0.00624,3.5050000000000003,9.02375,5.621666666666667
2005-01-12,3.2563400000000002,3.00855,0.73267,0.03259,3.5620833333333337,6.7124999999999995,5.5575
2005-01-13,2.95492,2.59481,0.8175,0.031760000000000004,3.6216666666666666,3.6179166666666664,2.54
2005-01-14,1.28361,0.8852099999999999,0.63985,0.0211,3.6833333333333336,3.28,2.936666666666667
2005-01-15,1.48261,1.27703,0.48485,0.01917,3.747916666666667,6.454583333333333,3.2433333333333336
2005-01-16,1.08544,0.81358,0.5190400000000001,0.01723,3.81375,6.613333333333333,3.5225000000000004
2005-01-17,0.20473,0.07339999999999999,0.25289,0.00764,3.8820833333333336,7.576249999999999,5.62125
2005-01-18,2.99128,2.63268,0.7657499999999999,0.0345,3.952916666666667,4.348333333333334,5.614999999999999
2005-01-19,2.78139,2.42811,0.77551,0.03236,4.02625,6.390833333333333,4.8566666666666665
2005-01-20,0.14268999999999998,0.03254,0.22915,0.00698,4.100833333333333,10.691666666666668,6.548750000000001
2005-01-21,2.3471699999999998,1.8040200000000002,0.89705,0.0313,4.17875,6.06,4.919583333333333
2005-01-22,2.97999,2.62154,0.85521,0.03598,4.257499999999999,1.9329166666666666,1.8454166666666667
2005-01-23,3.71133,3.41002,0.8106599999999999,0.04021,4.18375,2.2341666666666664,4.12375
2005-01-24,3.06605,2.5889599999999997,0.8598,0.03629,4.274166666666667,1.63375,5.014166666666667
2005-01-25,1.98679,1.42388,0.85196,0.03009,4.36625,1.2562499999999999,3.85375
2005-01-26,3.06735,2.61707,0.87888,0.038669999999999996,4.461666666666667,0.7141666666666667,3.1604166666666664
2005-01-27,0.49121000000000004,0.25828,0.41432,0.01333,4.557916666666666,4.39375,4.422083333333333
2005-01-28,0.18561,0.05343,0.25789,0.00792,4.6554166666666665,5.184166666666667,5.257916666666667
2005-01-29,0.83088,0.53122,0.50834,0.01799,4.757083333333333,5.406666666666666,3.2816666666666667
2005-01-30,0.42974,0.11624999999999999,0.48821000000000003,0.01507,4.860416666666667,5.316666666666666,2.7375000000000003
2005-01-31,0.86755,0.51708,0.56784,0.019500000000000003,4.965416666666667,7.18375,3.7075
2005-02-01,1.63371,1.27833,0.63498,0.02552,5.071666666666666,7.517500000000001,3.4266666666666663
2005-02-02,1.11779,0.72294,0.6421399999999999,0.02258,5.180833333333333,5.509166666666666,2.9137500000000003
2005-02-03,0.29905,0.12216,0.32832,0.01069,5.292083333333333,5.634583333333333,1.7387499999999998
2005-02-04,0.50829,0.27078,0.4282,0.01454,5.404583333333334,6.824583333333333,1.6458333333333333
2005-02-05,1.64649,1.27535,0.67296,0.02741,5.519166666666667,5.367083333333333,2.3787499999999997
2005-02-06,1.96791,1.52836,0.78746,0.033,5.635416666666667,5.264583333333333,2.5229166666666667
2005-02-07,3.33943,2.81707,1.04291,0.04663,5.753333333333334,3.0883333333333334,2.3229166666666665
2005-02-08,2.21982,1.7016399999999998,0.91877,0.0372,5.872916666666668,4.30875,2.152083333333333
2005-02-09,1.00833,0.40214,0.84949,0.027110000000000002,5.994166666666666,6.990416666666667,4.22625
2005-02-10,0.06847,0.0,0.15876,0.00475,6.11625,9.133750000000001,5.577500000000001
2005-02-11,0.25807,0.04857999999999999,0.34528000000000003,0.01074,6.24125,8.300833333333333,2.5091666666666668
2005-02-12,1.54448,1.07506,0.78874,0.03088,6.20625,9.660833333333334,7.5320833333333335
2005-02-13,3.58501,2.96231,1.09106,0.05362,6.3445833333333335,4.4991666666666665,6.957083333333333
2005-02-14,3.12337,2.51957,1.05189,0.0497,6.485,3.3679166666666664,5.918333333333333
2005-02-15,3.66025,3.01205,1.14664,0.055099999999999996,6.6258333333333335,2.7458333333333336,4.4225
2005-02-16,2.43902,1.80233,1.0039,0.04216,6.7683333333333335,1.8075,2.7133333333333334
2005-02-17,0.41761,0.12715,0.45985000000000004,0.01486,6.9125000000000005,2.652083333333333,1.2616666666666667
2005-02-18,2.24442,1.68005,0.93498,0.03947,7.056666666666666,5.365416666666667,3.2870833333333334
2005-02-19,4.71346,4.31712,1.06273,0.06855,7.203333333333333,2.6787499999999995,4.57875
2005-02-20,3.9708,3.23241,1.24021,0.061590000000000006,7.35125,1.29375,5.272083333333334
2005-02-21,3.1370999999999998,2.36485,1.21537,0.05543,7.49875,1.4504166666666667,4.016666666666667
2005-02-22,4.26845,3.6054199999999996,1.22175,0.06767000000000001,7.649166666666666,1.2504166666666665,4.6866666666666665
2005-02-23,4.07378,3.31429,1.29142,0.06516999999999999,7.7995833333333335,0.4545833333333333,3.8470833333333334
2005-02-24,1.1814099999999998,0.32892,1.1063,0.0354,7.951249999999999,0.9808333333333333,4.18375
2005-02-25,3.14964,2.17494,1.39428,0.058140000000000004,8.10375,0.42875,3.140416666666667
2005-02-26,2.93735,2.1943699999999997,1.18006,0.05467,8.2575,2.3179166666666666,3.3504166666666664
2005-02-27,4.41472,3.56131,1.37812,0.07239,8.244166666666667,-0.027500000000000024,4.4991666666666665
2005-02-28,3.25192,2.38391,1.34691,0.0603,8.411666666666667,-1.1641666666666668,2.5054166666666666
2005-03-01,1.60716,0.56416,1.33883,0.04425,8.581249999999999,2.3666666666666667,3.0170833333333333
2005-03-02,0.91863,0.25826,0.88728,0.02878,8.750833333333334,0.8220833333333334,3.77125
2005-03-03,4.67575,3.73746,1.4946,0.07926,8.920833333333333,0.024583333333333346,5.010833333333333
2005-03-04,2.18202,1.37238,1.16663,0.04907,9.092916666666666,0.6425000000000001,3.689166666666667
2005-03-05,3.38224,2.20996,1.6204699999999999,0.06699,9.265,1.4295833333333334,4.405833333333334
2005-03-06,2.77188,1.74623,1.4308699999999999,0.05863,9.4375,1.595,3.6687499999999997
2005-03-07,1.11892,0.52555,0.85629,0.030109999999999998,9.61,3.35,3.158333333333333
2005-03-08,1.89742,1.17406,1.07795,0.04443,9.78375,5.04,3.105833333333333
